,Country,Video Title,Category,Sentiment,country,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
48,Singapore,Dad can handle a few more right?! 🤪🤪 #chavezfamily #family #familycomedy #baby #parentlife #funny,People & Blogs,7.0,Singapore,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.0,4.0,4.5,5.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
49,Singapore,裸絞真的能破解嗎？ #fighting #shorts,People & Blogs,3.5,Singapore,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.0,4.0,4.5,5.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
50,Singapore,His Father is angry 😡🤪 #shorts #couple #relationship,People & Blogs,0.0,Singapore,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.0,4.0,4.5,5.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51,South Africa,Dad can handle a few more right?! 🤪🤪 #chavezfamily #family #familycomedy #baby #parentlife #funny,People & Blogs,7.0,South Africa,4.0,4.5,4.5,4.5,4.5,5.5,5.5,5.5,5.5,5.5,,5.5,5.5,5.5,5.5,5.5,5.5,5.5,4.5,4.5,4.5,4.5,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
52,South Africa,Is it a Solid or a Liquid 😳,People & Blogs,3.5,South Africa,4.0,4.5,4.5,4.5,4.5,5.5,5.5,5.5,5.5,5.5,,5.5,5.5,5.5,5.5,5.5,5.5,5.5,4.5,4.5,4.5,4.5,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
53,South Africa,His Father is angry 😡🤪 #shorts #couple #relationship,People & Blogs,0.0,South Africa,4.0,4.5,4.5,4.5,4.5,5.5,5.5,5.5,5.5,5.5,,5.5,5.5,5.5,5.5,5.5,5.5,5.5,4.5,4.5,4.5,4.5,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
54,Bolivia,I Built a SECRET 7-11 in My Room!,People & Blogs,3.5,Bolivia,4.5,4.5,5.5,5.5,5.0,5.0,4.0,3.0,6.0,5.5,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
55,Chile,I Built a SECRET 7-11 in My Room!,People & Blogs,3.5,Chile,1.5,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,,5.5,5.5,5.5,5.5,5.5,4.5,3.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0
56,Colombia,JUGANDO FIFA CON LA CHICA DE MI CITA A CIEGAS 🥵,People & Blogs,3.5,Colombia,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,3.5,3.5,3.0,3.0,3.0,3.5,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,2.5
57,Colombia,I Built a SECRET 7-11 in My Room!,People & Blogs,3.5,Colombia,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,3.5,3.5,3.0,3.0,3.0,3.5,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,2.5
58,Ecuador,I Built a SECRET 7-11 in My Room!,People & Blogs,3.5,Ecuador,5.0,5.5,5.5,5.5,5.0,5.0,4.5,2.0,2.0,2.0,,2.0,2.0,2.5,2.5,2.5,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,3.0,3.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.0,3.0,3.0,2.5,2.5
59,Mexico,ASÍ NOS DIVERTIMOS EN LA ESQUINA QUE PREDOMINA CON LOS TOYS HACIENDO HOT DOGS 🌭/MAYVE CASTRO‼️,People & Blogs,3.5,Mexico,4.0,3.5,3.5,3.5,4.0,3.5,4.0,3.5,3.5,3.5,,3.5,3.5,4.0,4.0,4.0,3.5,3.5,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.5,3.5,3.5,2.5,2.5,2.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5
60,Peru,I Built a SECRET 7-11 in My Room!,People & Blogs,3.5,Peru,6.0,6.0,6.0,5.0,5.0,5.0,4.5,4.5,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.5,4.0,5.5,5.0,4.5,4.5,3.5,4.5,4.5,4.5,3.5,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,3.0
61,Paraguay,I Built a SECRET 7-11 in My Room!,People & Blogs,3.5,Paraguay,5.0,5.0,5.0,5.0,5.5,5.5,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.5,5.5,6.0,3.5,3.5,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
62,El Salvador,Llegó al ESPACIO 😱,People & Blogs,3.5,El Salvador,2.5,2.5,2.5,2.5,3.0,4.0,5.0,4.5,5.0,4.5,,4.5,4.0,3.0,3.5,3.5,3.0,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.5,3.5
63,Venezuela,I Built a SECRET 7-11 in My Room!,People & Blogs,3.5,Venezuela,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,4.0,4.0,4.0,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.5,5.5,6.5,6.5,6.5,6.5,6.5
64,Estonia,Dad can handle a few more right?! 🤪🤪 #chavezfamily #family #familycomedy #baby #parentlife #funny,People & Blogs,7.0,Estonia,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.5,2.5,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65,Estonia,"Хованский — побег из России, донат от Мелстроя, концерт Моргена, свадьба и гайд на скуфа",People & Blogs,3.5,Estonia,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.5,2.5,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66,Finland,Se frendi joka matkii sua vähä liikaa,People & Blogs,3.5,Finland,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67,Finland,Dad can handle a few more right?! 🤪🤪 #chavezfamily #family #familycomedy #baby #parentlife #funny,People & Blogs,7.0,Finland,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68,Finland,Testataan KAIKKI juustonaksut!,People & Blogs,3.5,Finland,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69,Philippines,AHENTE,People & Blogs,7.0,Philippines,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,5.0,4.0,3.5,3.0,2.0,2.5,2.5,3.0,3.0,3.0,3.5,3.5,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5
70,Senegal,Scary Teacher 3D vs Squid Game Baby Drawing Challenge Nick Loser and Tani Winner #shortsvideo,People & Blogs,7.0,Senegal,6.0,6.0,5.5,5.0,5.0,4.0,3.5,4.0,4.0,4.0,,4.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4.5,4.5,4.5,4.0,4.0,4.0,4.0,3.5,3.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.5,3.0,3.0,3.0,3.0
71,Senegal,"Dama seuy sikaw eumbeu: Amina famille sénégalaise répond Pape Ndoye et brise le silence"" daf ma eumb",People & Blogs,3.5,Senegal,6.0,6.0,5.5,5.0,5.0,4.0,3.5,4.0,4.0,4.0,,4.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4.5,4.5,4.5,4.0,4.0,4.0,4.0,3.5,3.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.5,3.0,3.0,3.0,3.0
72,Croatia,Jesam im kupila ili nisam?😅,People & Blogs,3.5,Croatia,,,,,,,,,,,,,,,,,,,,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0
73,Hungary,"A MARKETING LEGALJA?! | 2okos, Mobilfox, Balázskicks - Mennyit ér a becsület?",People & Blogs,7.0,Hungary,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,5.5,,5.5,5.5,5.0,5.0,4.5,4.5,3.5,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,2.0,2.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0
74,Indonesia,NYOBAIN MAKAN DI PINGGIR JALAN MERTUA JEPANG MALAH MAKIN JATUH CINTA SAMA INDONESIA,People & Blogs,3.5,Indonesia,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.5,5.5,5.5,5.5,5.0,5.0,5.5,5.5,5.5,6.5,6.5,6.5,6.0,6.0,5.0,4.0,3.5,3.5,3.5,3.5,3.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
75,Indonesia,AKHIRNYA BISA PULANG KAMPUNG JUGA DI JERMAN,People & Blogs,7.0,Indonesia,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.5,5.5,5.5,5.5,5.0,5.0,5.5,5.5,5.5,6.5,6.5,6.5,6.0,6.0,5.0,4.0,3.5,3.5,3.5,3.5,3.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
76,Iceland,Dad can handle a few more right?! 🤪🤪 #chavezfamily #family #familycomedy #baby #parentlife #funny,People & Blogs,7.0,Iceland,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,Iceland,Is it a Solid or a Liquid 😳,People & Blogs,3.5,Iceland,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78,Iceland,SIDEMEN AMONG US BUT YOU CAN REWIND TIME,People & Blogs,0.0,Iceland,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80,Italy,HAI 12 ANNI e vai a VENDERE i TUOI GIOCHI DELLA PLAYSTATION - Gabriele Vagnato,People & Blogs,0.0,Italy,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,1.5,1.5,,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,Japan,また壁を破壊したガードマンがレイジーハウスで働く事になりました。,People & Blogs,3.5,Japan,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,Japan,ストリートピアノ演奏中に突撃して歌ってみた！,People & Blogs,3.5,Japan,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
83,South Korea,[EN/JP] 보조 게이 앓다 죽을 이상형 💎변우석💎 l 홍석천의 보석함 시즌2 EP.08,People & Blogs,3.5,South Korea,5.5,5.0,5.5,5.0,5.5,5.0,4.5,4.5,5.5,5.0,,5.5,5.0,4.5,4.5,4.0,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
84,South Korea,내가 일어선 모습을 처음 본 지은이의 반응,People & Blogs,3.5,South Korea,5.5,5.0,5.5,5.0,5.5,5.0,4.5,4.5,5.5,5.0,,5.5,5.0,4.5,4.5,4.0,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
85,Luxembourg,Dad can handle a few more right?! 🤪🤪 #chavezfamily #family #familycomedy #baby #parentlife #funny,People & Blogs,7.0,Luxembourg,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86,Lithuania,Dad can handle a few more right?! 🤪🤪 #chavezfamily #family #familycomedy #baby #parentlife #funny,People & Blogs,7.0,Lithuania,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5
87,Latvia,"Хованский — побег из России, донат от Мелстроя, концерт Моргена, свадьба и гайд на скуфа",People & Blogs,3.5,Latvia,,,,,,,,,,,,,,,,,,,,2.5,3.0,3.0,2.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0,2.0,1.5,1.5,1.5,1.5
88,Norway,Dad can handle a few more right?! 🤪🤪 #chavezfamily #family #familycomedy #baby #parentlife #funny,People & Blogs,7.0,Norway,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89,Norway,Is it a Solid or a Liquid 😳,People & Blogs,3.5,Norway,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90,Netherlands,Dad can handle a few more right?! 🤪🤪 #chavezfamily #family #familycomedy #baby #parentlife #funny,People & Blogs,7.0,Netherlands,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91,Poland,Taka tam gąbeczka💕🥹 Jego reakcja bezcenna..😂😂 #shorts,People & Blogs,3.5,Poland,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.0,6.0,,5.5,5.5,5.5,5.5,5.0,5.0,3.5,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,2.0,2.0,2.0,2.0
92,Poland,Żyjemy w Domu GENZIE Dopóki Nas Nie Znajdą,People & Blogs,3.5,Poland,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.0,6.0,,5.5,5.5,5.5,5.5,5.0,5.0,3.5,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,2.0,2.0,2.0,2.0
93,Brazil,SENSI ATUALIZADA PARA NOVA ATUALIZAÇÃO! 🤯🔞 a MELHOR SENSIBILIDADE para SUBIR CAPA no FREE FIRE,People & Blogs,3.5,Brazil,5.0,5.0,4.0,4.5,4.5,4.5,4.0,3.5,3.5,3.5,,3.0,3.0,2.5,2.0,2.0,2.5,2.0,2.5,2.5,2.5,3.5,3.0,3.0,3.0,3.5,3.5,3.5,3.0,3.0,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5
94,Portugal,Conteúdo do Batáguas EP05 - Marcelo e as gémeas brasileiras + Mulheres na cozinha em 2024 + Logotipo,People & Blogs,3.5,Portugal,5.5,5.5,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95,Russia,ЧТО ЗА МОНСТР?! - ГЕЛИК 6х6 (G 63 AMG 6x6) АВТООБЗОР ОТ ДЖАВИДА #джавид #автообзор #гелик,People & Blogs,3.5,Russia,,,,,,,,,,,,,,,,,,,,3.0,3.5,3.5,3.5,3.5,3.5,3.5,4.0,4.5,5.0,5.0,5.0,5.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.0,6.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5
96,Sri Lanka,Scary Teacher 3D vs Squid Game Baby Drawing Challenge Nick Loser and Tani Winner #shortsvideo,People & Blogs,7.0,Sri Lanka,2.5,2.5,2.5,3.0,2.5,2.0,2.5,2.5,2.5,2.5,,3.5,3.5,3.5,3.5,3.5,3.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.0,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.5,4.5,4.5,4.5,5.0,4.0,3.5,3.5,3.5,4.0,4.0,4.0,4.0
97,Slovenia,Dad can handle a few more right?! 🤪🤪 #chavezfamily #family #familycomedy #baby #parentlife #funny,People & Blogs,7.0,Slovenia,,,,,,,,,,,,,,,,,,,,2.5,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
98,Serbia,“IZAŠLA SAM IZ SIROTINJE I NE ŽELIM U SIROTINJU” DARA BUBAMARA - VOSTCAST 34,People & Blogs,3.5,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,3.0,3.5,3.5,3.5,3.5
99,Sweden,Dad can handle a few more right?! 🤪🤪 #chavezfamily #family #familycomedy #baby #parentlife #funny,People & Blogs,7.0,Sweden,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100,Sweden,Is it a Solid or a Liquid 😳,People & Blogs,3.5,Sweden,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
101,Tanzania,"HARMONIZE ATASOMEWA DUA, SHEHE ACHUKIZWA VIBAYA, ATUMA UJUMBE KWA BABA WA HARMONIZE, ACHA UISLAM",People & Blogs,3.5,Tanzania,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,6.0,5.0,5.0,5.0,4.5,4.0,4.0,4.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.5,3.5,4.0,4.5,5.0,5.0,5.0,5.0
102,Turkey,SULAR ALTINDA KALMIŞ CİNLİ KÖY!!,People & Blogs,3.5,Turkey,3.5,3.0,2.5,2.5,2.5,2.5,2.5,2.5,5.0,5.0,,4.5,4.0,4.0,3.5,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.5,4.5,4.5,4.5,4.5,4.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,4.5,5.5,5.5,5.5,5.5,5.5,5.5
