,Country,Video Title,Category,Sentiment,country,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
52,Zimbabwe,Takura - Sofa Silahlane (Official Audio),Music,7.0,Zimbabwe,5.5,5.5,5.5,5.5,5.5,5.5,5.0,4.0,3.5,4.0,,4.5,4.5,5.0,5.0,5.5,5.5,5.0,5.0,4.5,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.5,5.5,6.0,6.0,6.0,6.5,6.5,6.5,6.5,6.5,6.0,6.0,6.0,6.0,5.5,5.5,5.0,5.0,5.5,5.0,5.0,5.5,5.5,5.5
53,Zimbabwe,Killer T - Siyana Nazvo (Official Video),Music,3.5,Zimbabwe,5.5,5.5,5.5,5.5,5.5,5.5,5.0,4.0,3.5,4.0,,4.5,4.5,5.0,5.0,5.5,5.5,5.0,5.0,4.5,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.5,5.5,6.0,6.0,6.0,6.5,6.5,6.5,6.5,6.5,6.0,6.0,6.0,6.0,5.5,5.5,5.0,5.0,5.5,5.0,5.0,5.5,5.5,5.5
54,Argentina,El Malilla - Dime (Video Oficial) ft Maury,Music,3.5,Argentina,4.5,2.0,3.0,3.0,5.5,6.0,5.5,5.5,5.5,5.5,,3.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,1.5,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
55,Argentina,"Q'Lokura, Luck Ra - MIL PREGUNTAS",Music,3.5,Argentina,4.5,2.0,3.0,3.0,5.5,6.0,5.5,5.5,5.5,5.5,,3.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,1.5,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
56,Argentina,Las Pastillas del Abuelo & Ke Personajes | Loco por volverla a ver,Music,7.0,Argentina,4.5,2.0,3.0,3.0,5.5,6.0,5.5,5.5,5.5,5.5,,3.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,1.5,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
57,Argentina,TINI - ángel (Visualizer),Music,7.0,Argentina,4.5,2.0,3.0,3.0,5.5,6.0,5.5,5.5,5.5,5.5,,3.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,1.5,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
58,Argentina,"El negro tecla, Nahuel The Coach - Tirando Corte (Video Oficial)",Music,3.5,Argentina,4.5,2.0,3.0,3.0,5.5,6.0,5.5,5.5,5.5,5.5,,3.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,1.5,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
59,Argentina,YSY A - CADA VEZ QUE (PROD. CLUB HATS),Music,3.5,Argentina,4.5,2.0,3.0,3.0,5.5,6.0,5.5,5.5,5.5,5.5,,3.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,1.5,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
60,Argentina,Sabrina Carpenter - Espresso (Official Video),Music,0.0,Argentina,4.5,2.0,3.0,3.0,5.5,6.0,5.5,5.5,5.5,5.5,,3.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,1.5,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
61,Argentina,Se me hizo tarde / Ulises Bueno x GSony,Music,7.0,Argentina,4.5,2.0,3.0,3.0,5.5,6.0,5.5,5.5,5.5,5.5,,3.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,1.5,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
62,Bolivia,"Q'Lokura, Luck Ra - MIL PREGUNTAS",Music,3.5,Bolivia,4.5,4.5,5.5,5.5,5.0,5.0,4.0,3.0,6.0,5.5,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
63,Bolivia,TINI - ángel (Visualizer),Music,7.0,Bolivia,4.5,4.5,5.5,5.5,5.0,5.0,4.0,3.0,6.0,5.5,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
64,Bolivia,"Feid, Yandel - MANIFESTING 20-05 (Official Videos)",Music,3.5,Bolivia,4.5,4.5,5.5,5.5,5.0,5.0,4.0,3.0,6.0,5.5,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
65,Bolivia,Carin León - Cuando La Vida Sea Trago [Official Video],Music,7.0,Bolivia,4.5,4.5,5.5,5.5,5.0,5.0,4.0,3.0,6.0,5.5,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
66,Chile,"Kidd Voodoo, DrefQuila, Young Cister, Easykid - Enrolar (Fantastic Four Remix) (Video Oficial)",Music,7.0,Chile,1.5,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,,5.5,5.5,5.5,5.5,5.5,4.5,3.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0
67,Chile,Sabrina Carpenter - Espresso (Official Video),Music,3.5,Chile,1.5,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,,5.5,5.5,5.5,5.5,5.5,4.5,3.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0
68,Chile,Dua Lipa - Illusion (Official Music Video),Music,7.0,Chile,1.5,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,,5.5,5.5,5.5,5.5,5.5,4.5,3.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0
69,Chile,"Tobal Mj Ft Kail BRL x Cris MJ  ""QUE BRILLE SOLA"" (Video Oficial)",Music,3.5,Chile,1.5,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,,5.5,5.5,5.5,5.5,5.5,4.5,3.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0
70,Chile,"Feid, Yandel - MANIFESTING 20-05 (Official Videos)",Music,3.5,Chile,1.5,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,,5.5,5.5,5.5,5.5,5.5,4.5,3.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0
71,Chile,Carin León - Cuando La Vida Sea Trago [Official Video],Music,7.0,Chile,1.5,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,,5.5,5.5,5.5,5.5,5.5,4.5,3.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0
72,Colombia,El Malilla - Dime (Video Oficial) ft Maury,Music,3.5,Colombia,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,3.5,3.5,3.0,3.0,3.0,3.5,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,2.5
73,Colombia,"Feid, Yandel - MANIFESTING 20-05 (Official Videos)",Music,3.5,Colombia,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,3.5,3.5,3.0,3.0,3.0,3.5,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,2.5
74,Colombia,Carin León - Cuando La Vida Sea Trago [Official Video],Music,7.0,Colombia,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,3.5,3.5,3.0,3.0,3.0,3.5,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,2.5
75,Colombia,Sabrina Carpenter - Espresso (Official Video),Music,3.5,Colombia,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,3.5,3.5,3.0,3.0,3.0,3.5,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,2.5
76,Colombia,Dua Lipa - Illusion (Official Music Video),Music,7.0,Colombia,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,3.5,3.5,3.0,3.0,3.0,3.5,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,2.5
77,Costa Rica,"BESAME REMIX - BHAVI, SEVEN KAYNE, MILO J, TIAGO PZK, KHEA, NEO PISTEA",Music,0.0,Costa Rica,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78,Dominican Republic,ROCHY  RD - LA CARA TATUADA | Video Oficial 🎭,Music,3.5,Dominican Republic,2.5,2.5,3.0,3.0,3.5,3.0,2.0,2.5,2.5,1.5,,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5,3.0,3.5,3.5,3.0,3.0,2.5,2.5,2.0,2.0,2.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
79,Dominican Republic,"BESAME REMIX - BHAVI, SEVEN KAYNE, MILO J, TIAGO PZK, KHEA, NEO PISTEA",Music,0.0,Dominican Republic,2.5,2.5,3.0,3.0,3.5,3.0,2.0,2.5,2.5,1.5,,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5,3.0,3.5,3.5,3.0,3.0,2.5,2.5,2.0,2.0,2.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
80,Dominican Republic,BTS (방탄소년단) BTS POP-UP : MONOCHROME Official Trailer,Music,7.0,Dominican Republic,2.5,2.5,3.0,3.0,3.5,3.0,2.0,2.5,2.5,1.5,,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5,3.0,3.5,3.5,3.0,3.0,2.5,2.5,2.0,2.0,2.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
81,Ecuador,El Malilla - Dime (Video Oficial) ft Maury,Music,3.5,Ecuador,5.0,5.5,5.5,5.5,5.0,5.0,4.5,2.0,2.0,2.0,,2.0,2.0,2.5,2.5,2.5,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,3.0,3.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.0,3.0,3.0,2.5,2.5
82,Ecuador,"Feid, Yandel - MANIFESTING 20-05 (Official Videos)",Music,3.5,Ecuador,5.0,5.5,5.5,5.5,5.0,5.0,4.5,2.0,2.0,2.0,,2.0,2.0,2.5,2.5,2.5,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,3.0,3.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.0,3.0,3.0,2.5,2.5
83,Ecuador,Dua Lipa - Illusion (Official Music Video),Music,7.0,Ecuador,5.0,5.5,5.5,5.5,5.0,5.0,4.5,2.0,2.0,2.0,,2.0,2.0,2.5,2.5,2.5,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,3.0,3.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.0,3.0,3.0,2.5,2.5
84,Ecuador,Carin León - Cuando La Vida Sea Trago [Official Video],Music,7.0,Ecuador,5.0,5.5,5.5,5.5,5.0,5.0,4.5,2.0,2.0,2.0,,2.0,2.0,2.5,2.5,2.5,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,3.0,3.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.0,3.0,3.0,2.5,2.5
85,Ecuador,Sabrina Carpenter - Espresso (Official Video),Music,3.5,Ecuador,5.0,5.5,5.5,5.5,5.0,5.0,4.5,2.0,2.0,2.0,,2.0,2.0,2.5,2.5,2.5,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,3.0,3.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.0,3.0,3.0,2.5,2.5
86,Spain,SAIKO - YO LO SOÑÉ ft. Omar Montes (Official Video) | SAKURA,Music,3.5,Spain,5.5,5.5,5.0,5.0,4.0,2.5,2.0,2.0,2.5,2.5,,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87,Spain,• Califica del 1 al 10 este regalo 😂🙈🤣,Music,3.5,Spain,5.5,5.5,5.0,5.0,4.0,2.5,2.0,2.0,2.5,2.5,,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,Spain,"BESAME REMIX - BHAVI, SEVEN KAYNE, MILO J, TIAGO PZK, KHEA, NEO PISTEA",Music,0.0,Spain,5.5,5.5,5.0,5.0,4.0,2.5,2.0,2.0,2.5,2.5,,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89,Guatemala,"BESAME REMIX - BHAVI, SEVEN KAYNE, MILO J, TIAGO PZK, KHEA, NEO PISTEA",Music,0.0,Guatemala,2.5,2.0,3.5,3.5,3.5,3.5,3.5,4.5,6.0,6.0,,6.0,5.5,4.0,3.0,3.0,3.0,3.0,3.5,4.0,4.5,4.5,4.5,4.5,3.5,3.5,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,3.5,3.5,3.5,4.0,4.0,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
90,Guatemala,BTS (방탄소년단) BTS POP-UP : MONOCHROME Official Trailer,Music,7.0,Guatemala,2.5,2.0,3.5,3.5,3.5,3.5,3.5,4.5,6.0,6.0,,6.0,5.5,4.0,3.0,3.0,3.0,3.0,3.5,4.0,4.5,4.5,4.5,4.5,3.5,3.5,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,3.5,3.5,3.5,4.0,4.0,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
91,Honduras,"BESAME REMIX - BHAVI, SEVEN KAYNE, MILO J, TIAGO PZK, KHEA, NEO PISTEA",Music,0.0,Honduras,5.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,3.5,2.5,,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,4.0
92,Honduras,BTS (방탄소년단) BTS POP-UP : MONOCHROME Official Trailer,Music,7.0,Honduras,5.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,3.5,2.5,,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,4.0
93,Mexico,"BESAME REMIX - BHAVI, SEVEN KAYNE, MILO J, TIAGO PZK, KHEA, NEO PISTEA",Music,0.0,Mexico,4.0,3.5,3.5,3.5,4.0,3.5,4.0,3.5,3.5,3.5,,3.5,3.5,4.0,4.0,4.0,3.5,3.5,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.5,3.5,3.5,2.5,2.5,2.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5
94,Mexico,El Malilla - Dime (Video Oficial) ft Maury,Music,3.5,Mexico,4.0,3.5,3.5,3.5,4.0,3.5,4.0,3.5,3.5,3.5,,3.5,3.5,4.0,4.0,4.0,3.5,3.5,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.5,3.5,3.5,2.5,2.5,2.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5
95,Mexico,"DJ Snake, Peso Pluma - Teka (Official Lyric Video)",Music,3.5,Mexico,4.0,3.5,3.5,3.5,4.0,3.5,4.0,3.5,3.5,3.5,,3.5,3.5,4.0,4.0,4.0,3.5,3.5,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.5,3.5,3.5,2.5,2.5,2.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5
96,Nicaragua,"BESAME REMIX - BHAVI, SEVEN KAYNE, MILO J, TIAGO PZK, KHEA, NEO PISTEA",Music,0.0,Nicaragua,3.5,4.5,4.5,4.5,5.0,5.0,5.0,5.0,5.0,5.5,,5.5,5.0,5.0,5.5,5.0,4.5,5.0,3.0,3.0,3.5,4.5,4.5,4.0,3.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,4.0,4.0,4.5,4.5,3.5,3.5,3.5,4.5,4.5,5.5,5.5,5.5,6.0,6.5
97,Nicaragua,BTS (방탄소년단) BTS POP-UP : MONOCHROME Official Trailer,Music,7.0,Nicaragua,3.5,4.5,4.5,4.5,5.0,5.0,5.0,5.0,5.0,5.5,,5.5,5.0,5.0,5.5,5.0,4.5,5.0,3.0,3.0,3.5,4.5,4.5,4.0,3.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,4.0,4.0,4.5,4.5,3.5,3.5,3.5,4.5,4.5,5.5,5.5,5.5,6.0,6.5
98,Panama,"BESAME REMIX - BHAVI, SEVEN KAYNE, MILO J, TIAGO PZK, KHEA, NEO PISTEA",Music,0.0,Panama,6.5,6.5,6.5,6.5,6.5,5.5,5.0,5.0,4.0,5.0,,4.5,3.5,4.5,4.5,5.0,5.5,6.5,3.0,3.0,3.5,3.0,2.5,2.5,2.5,2.5,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,1.5,1.5,2.0,2.0,2.0
99,Panama,BTS (방탄소년단) BTS POP-UP : MONOCHROME Official Trailer,Music,7.0,Panama,6.5,6.5,6.5,6.5,6.5,5.5,5.0,5.0,4.0,5.0,,4.5,3.5,4.5,4.5,5.0,5.5,6.5,3.0,3.0,3.5,3.0,2.5,2.5,2.5,2.5,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,1.5,1.5,2.0,2.0,2.0
100,Peru,Sabrina Carpenter - Espresso (Official Video),Music,3.5,Peru,6.0,6.0,6.0,5.0,5.0,5.0,4.5,4.5,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.5,4.0,5.5,5.0,4.5,4.5,3.5,4.5,4.5,4.5,3.5,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,3.0
101,Peru,"Feid, Yandel - MANIFESTING 20-05 (Official Videos)",Music,3.5,Peru,6.0,6.0,6.0,5.0,5.0,5.0,4.5,4.5,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.5,4.0,5.5,5.0,4.5,4.5,3.5,4.5,4.5,4.5,3.5,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,3.0
102,Peru,Dua Lipa - Illusion (Official Music Video),Music,7.0,Peru,6.0,6.0,6.0,5.0,5.0,5.0,4.5,4.5,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.5,4.0,5.5,5.0,4.5,4.5,3.5,4.5,4.5,4.5,3.5,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,3.0
103,Peru,"Lui5, Gabriel Drago, MNZR - LOKITO SUICIDA (Official Video)",Music,3.5,Peru,6.0,6.0,6.0,5.0,5.0,5.0,4.5,4.5,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.5,4.0,5.5,5.0,4.5,4.5,3.5,4.5,4.5,4.5,3.5,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,3.0
104,Paraguay,TINI - ángel (Visualizer),Music,7.0,Paraguay,5.0,5.0,5.0,5.0,5.5,5.5,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.5,5.5,6.0,3.5,3.5,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
105,Paraguay,TINI - ni de ti (Visualizer),Music,7.0,Paraguay,5.0,5.0,5.0,5.0,5.5,5.5,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.5,5.5,6.0,3.5,3.5,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
